Date,Open,High,Low,Close,Volume
20170817,110.21,110.369,109.45700000000001,109.488,214320.1296574548
20170818,109.484,109.59899999999999,108.602,109.155,213609.8296275586
20170821,109.15700000000001,109.42299999999999,108.637,108.898,158122.9198872298
20170822,108.9,109.654,108.854,109.56,138557.85991181433
20170823,109.561,109.824,108.959,108.964,161810.18967024982
20170824,108.965,109.57600000000001,108.84700000000001,109.574,164354.85977464914
20170825,109.572,109.84200000000001,109.113,109.279,184347.39974094182
20170828,109.285,109.413,109.025,109.258,122620.85989797115
20170829,109.257,109.899,108.266,109.76,252321.43974664807
20170830,109.759,110.439,109.541,110.324,190086.1398080513
20170831,110.324,110.67,109.87899999999999,109.93799999999999,189171.9098379612
20170901,109.943,110.488,109.56299999999999,110.26100000000001,180437.98969219625
20170904,110.26,110.303,109.383,109.62899999999999,116836.38993767649
20170905,109.63,109.833,108.632,108.76799999999999,172596.4997226596
20170906,108.77,109.396,108.45299999999999,109.33,170712.39966314286
20170907,109.325,109.348,108.04700000000001,108.47,186921.2596301362
20170908,108.47200000000001,108.54700000000001,107.318,107.772,197019.51969189942
20170911,107.771,109.499,107.758,109.47200000000001,157920.06978818774
20170912,109.475,110.25299999999999,109.23899999999999,110.20200000000001,171289.23971410096
20170913,110.206,110.689,109.905,110.62799999999999,157287.12986634672
20170914,110.631,111.039,110.314,110.507,164024.49985088408
20170915,110.507,111.334,109.55,110.83200000000001,192867.35986799747
20170918,110.831,111.662,110.816,111.44,146084.47986296564
20170919,111.443,111.88,111.20299999999999,111.50200000000001,184737.3497343734
20170920,111.50200000000001,112.52799999999999,111.10600000000001,112.306,212404.25978336483
20170921,112.306,112.715,112.094,112.569,303235.230340734
20170922,112.572,112.59,111.65299999999999,112.036,191382.6101425439
20170925,112.038,112.52799999999999,111.475,111.656,192475.52979301664
20170926,111.656,112.476,111.49799999999999,112.23899999999999,174980.90984476358
20170927,112.242,113.257,112.21700000000001,112.787,196503.44973248988
20170928,112.788,113.208,112.33200000000001,112.434,197089.50973044336
20170929,112.43299999999999,112.735,112.213,112.52,198987.94002173093
20171002,112.515,113.05799999999999,112.444,112.742,152930.3298395127
20171003,112.741,113.195,112.655,112.851,165455.6098638475
20171004,112.85,112.93700000000001,112.323,112.725,154164.66978094727
20171005,112.726,112.919,112.414,112.84100000000001,170401.26954948157
20171006,112.84299999999999,113.43799999999999,112.641,112.661,177063.50962292403
20171009,112.662,112.745,112.33,112.57,106751.98974710703
20171010,112.571,112.82799999999999,111.99,112.40299999999999,158372.64955437183
20171011,112.40299999999999,112.584,112.08,112.375,151488.72965870053
20171012,112.37700000000001,112.529,112.125,112.26299999999999,160800.6196873635
20171013,112.26299999999999,112.305,111.686,111.87700000000001,168356.86952780187
20171016,111.876,112.289,111.65299999999999,112.177,134886.98972013593
20171017,112.177,112.478,112.037,112.211,147142.19969151914
20171018,112.208,113.05,112.133,112.898,149380.49973374605
20171019,112.898,113.147,112.292,112.546,170134.16968227923
20171020,112.546,113.569,112.44,113.514,174008.4596862346
20171023,113.514,114.09899999999999,113.244,113.331,153733.19968880713
20171024,113.33,114.023,113.24799999999999,113.84899999999999,161402.25968807936
20171025,113.84700000000001,114.242,113.48100000000001,113.738,191562.9296374619
20171026,113.738,114.038,113.34100000000001,113.971,170898.99973361194
20171027,113.965,114.45,113.666,113.68700000000001,170290.99987016618
20171030,113.68799999999999,113.835,113.02799999999999,113.12700000000001,137967.58975696564
20171031,113.12799999999999,113.73100000000001,112.955,113.68299999999999,147364.43982283026
20171101,113.68299999999999,114.28,113.604,114.13600000000001,162615.86996419728
20171102,114.13600000000001,114.21600000000001,113.537,114.054,176617.08994742483
20171103,114.052,114.427,113.632,114.116,128548.64998429269
20171106,114.116,114.735,113.696,113.7,155914.79003977776
20171107,113.705,114.339,113.697,114.01299999999999,146600.74998158962
20171108,113.991,114.01899999999999,113.39299999999999,113.868,134996.67000591755
20171109,113.867,114.068,113.09100000000001,113.469,187336.2095630467
20171110,113.469,113.635,113.22,113.495,146325.89979487658
20171113,113.43299999999999,113.714,113.244,113.624,124192.5301630199
20171114,113.62299999999999,113.91,113.30799999999999,113.45100000000001,134385.59998578578
20171116,113.45100000000001,113.49600000000001,112.478,113.052,324795.2801072672
20171117,113.04299999999999,113.14299999999999,111.945,112.072,161483.03019568327
20171120,112.111,112.719,111.884,112.62100000000001,164096.92014000565
20171121,112.616,112.70299999999999,112.176,112.441,145348.49010047317
20171122,112.444,112.495,111.141,111.215,153396.07021770626
20171123,111.213,111.37799999999999,111.069,111.21,106113.63030648232
20171124,111.20200000000001,111.62299999999999,111.193,111.50200000000001,125643.5501723662
20171127,111.50200000000001,111.69200000000001,110.84100000000001,111.09200000000001,156298.64011655748
20171128,111.086,111.63799999999999,110.93,111.477,186037.11997862905
20171129,111.477,112.148,111.368,111.927,186562.2702254951
20171130,111.921,112.639,111.735,112.53200000000001,176720.94990145412
20171201,112.527,112.87299999999999,111.40799999999999,112.176,232033.67026174068
20171204,112.76,113.089,112.36399999999999,112.413,212740.02013983577
20171205,112.40700000000001,112.865,112.37799999999999,112.573,172289.16034446657
20171206,112.57600000000001,112.63,111.993,112.288,194444.35037442297
20171207,112.289,113.15799999999999,112.21799999999999,113.08200000000001,167940.74024584144
20171208,113.08,113.589,113.07600000000001,113.461,138766.75023270398
20171211,113.52,113.68799999999999,113.242,113.553,132558.83028344065
20171212,113.559,113.75,113.37,113.54299999999999,114995.2100616619
20171213,113.541,113.574,112.459,112.537,154730.45014111698
20171214,112.53200000000001,112.88,112.066,112.381,152118.7901660502
20171215,112.38,112.742,112.03,112.585,151418.7400856316
20171218,112.725,112.829,112.309,112.538,146702.9300328195
20171219,112.535,113.07799999999999,112.51100000000001,112.883,127660.47996699065
20171220,112.883,113.465,112.838,113.39,129631.9799798876
20171221,113.38799999999999,113.635,113.199,113.32600000000001,118985.10005310923
20171222,113.32600000000001,113.448,113.25200000000001,113.26,111599.95984596014
20171226,113.251,113.352,113.119,113.227,81077.0800587833
20171227,113.226,113.37899999999999,113.147,113.34700000000001,120244.64021550864
20171228,113.346,113.348,112.664,112.866,110025.73008366674
20171229,112.866,112.969,112.47200000000001,112.65799999999999,114865.77006947249
