buy_at,buy_price,dir,sell_at,sell_price,gain
2017-02-06 05:16:00,112.576,-1,2017-02-06 11:09:00,112.457,11.9
2017-02-06 05:33:00,112.535,1,2017-02-06 06:49:00,112.638,10.3
2017-02-06 05:56:00,112.573,-1,2017-02-06 07:33:00,112.772,-19.9
2017-02-06 06:14:00,112.52,1,2017-02-06 06:49:00,112.638,11.8
2017-02-06 06:36:00,112.561,-1,2017-02-06 07:28:00,112.744,-18.3
2017-02-06 06:52:00,112.634,-1,2017-02-06 08:57:00,112.563,7.1
2017-02-06 07:09:00,112.709,-1,2017-02-06 08:12:00,112.601,10.8
2017-02-06 07:33:00,112.772,-1,2017-02-06 07:50:00,112.679,9.3
2017-02-06 08:19:00,112.628,1,2017-02-06 11:18:00,112.421,-20.7
2017-02-06 08:54:00,112.554,1,2017-02-06 12:43:00,112.32,-23.4
2017-02-06 09:44:00,112.586,-1,2017-02-06 11:09:00,112.457,12.9
2017-02-06 10:16:00,112.602,-1,2017-02-06 11:08:00,112.507,9.5
2017-02-06 10:41:00,112.57,1,2017-02-06 11:22:00,112.383,-18.7
2017-02-06 11:06:00,112.51,1,2017-02-06 12:45:00,112.313,-19.7
2017-02-06 11:24:00,112.394,1,2017-02-06 11:56:00,112.49,9.6
2017-02-06 11:58:00,112.491,-1,2017-02-06 12:10:00,112.401,9.0
2017-02-06 12:22:00,112.379,1,2017-02-06 13:19:00,112.156,-22.3
2017-02-06 12:49:00,112.323,1,2017-02-06 13:21:00,112.114,-20.9
2017-02-06 13:05:00,112.25,1,2017-02-06 13:34:00,112.024,-22.6
2017-02-06 13:41:00,112.193,-1,2017-02-06 14:40:00,112.403,-21.0
2017-02-06 14:00:00,112.173,1,2017-02-06 14:05:00,112.265,9.2
2017-02-06 14:23:00,112.272,1,2017-02-06 14:36:00,112.345,7.3
2017-02-06 14:44:00,112.353,-1,2017-02-06 15:22:00,112.557,-20.4
2017-02-06 15:06:00,112.383,1,2017-02-06 15:13:00,112.471,8.8
2017-02-06 15:51:00,112.354,1,2017-02-06 17:50:00,112.141,-21.3
2017-02-06 16:07:00,112.387,-1,2017-02-06 16:17:00,112.3,8.7
2017-02-06 16:23:00,112.308,1,2017-02-06 17:53:00,112.096,-21.2
2017-02-06 16:54:00,112.303,1,2017-02-06 17:53:00,112.096,-20.7
2017-02-06 17:34:00,112.21,1,2017-02-06 18:39:00,111.763,-44.7
2017-02-06 17:50:00,112.141,1,2017-02-06 18:39:00,111.763,-37.8
2017-02-06 18:29:00,112.119,-1,2017-02-06 18:39:00,111.763,35.6
2017-02-06 18:59:00,111.82,-1,2017-02-06 19:29:00,111.723,9.7
2017-02-06 19:17:00,111.82,-1,2017-02-06 19:29:00,111.723,9.7
2017-02-06 19:39:00,111.681,1,2017-02-06 19:55:00,111.801,12.0
2017-02-06 20:00:00,111.792,-1,2017-02-06 20:30:00,111.699,9.3
2017-02-06 20:21:00,111.761,1,2017-02-06 22:31:00,111.853,9.2
2017-02-06 20:38:00,111.683,1,2017-02-06 22:18:00,111.789,10.6
2017-02-06 21:00:00,111.757,-1,2017-02-06 21:16:00,111.658,9.9
2017-02-06 21:16:00,111.658,1,2017-02-06 22:12:00,111.768,11.0
2017-02-06 22:05:00,111.736,-1,2017-02-07 00:42:00,111.618,11.8
2017-02-06 22:28:00,111.821,-1,2017-02-06 23:26:00,111.711,11.0
2017-02-06 22:50:00,111.785,1,2017-02-07 03:25:00,111.919,13.4
2017-02-06 23:20:00,111.76,1,2017-02-07 00:15:00,111.865,10.5
2017-02-06 23:42:00,111.787,-1,2017-02-07 00:33:00,111.674,11.3
2017-02-06 23:59:00,111.827,-1,2017-02-07 00:30:00,111.734,9.3
2017-02-07 00:16:00,111.862,-1,2017-02-07 00:30:00,111.734,12.8
2017-02-07 00:51:00,111.733,-1,2017-02-07 03:45:00,111.935,-20.2
2017-02-07 01:27:00,111.782,1,2017-02-07 03:25:00,111.919,13.7
2017-02-07 01:49:00,111.82,-1,2017-02-07 07:51:00,112.036,-21.6
2017-02-07 02:14:00,111.792,1,2017-02-07 03:25:00,111.919,12.7
2017-02-07 02:48:00,111.836,-1,2017-02-07 07:51:00,112.036,-20.0
2017-02-07 03:13:00,111.859,-1,2017-02-07 06:07:00,111.771,8.8
2017-02-07 03:31:00,111.916,-1,2017-02-07 04:21:00,111.806,11.0
2017-02-07 03:48:00,111.95,-1,2017-02-07 04:16:00,111.839,11.1
2017-02-07 04:05:00,111.879,1,2017-02-07 07:25:00,111.955,7.6
2017-02-07 04:21:00,111.806,1,2017-02-07 04:55:00,111.911,10.5
2017-02-07 04:48:00,111.88,-1,2017-02-07 06:07:00,111.771,10.9
2017-02-07 05:13:00,111.871,1,2017-02-07 07:25:00,111.955,8.4
2017-02-07 05:46:00,111.8,1,2017-02-07 06:41:00,111.908,10.8
2017-02-07 06:08:00,111.753,1,2017-02-07 06:40:00,111.885,13.2
2017-02-07 06:25:00,111.806,-1,2017-02-07 07:51:00,112.036,-23.0
2017-02-07 06:49:00,111.884,-1,2017-02-07 07:15:00,111.787,9.7
2017-02-07 07:05:00,111.812,1,2017-02-07 07:20:00,111.917,10.5
2017-02-07 07:35:00,111.977,-1,2017-02-07 08:04:00,112.179,-20.2
2017-02-07 07:51:00,112.036,-1,2017-02-07 08:05:00,112.213,-17.7
2017-02-07 08:26:00,112.187,1,2017-02-07 09:31:00,112.321,13.4
2017-02-07 08:51:00,112.143,1,2017-02-07 09:23:00,112.244,10.1
2017-02-07 09:17:00,112.201,-1,2017-02-07 09:53:00,112.412,-21.1
2017-02-07 09:35:00,112.297,-1,2017-02-07 11:27:00,112.494,-19.7
2017-02-07 09:52:00,112.376,-1,2017-02-07 10:24:00,112.271,10.5
2017-02-07 10:08:00,112.346,1,2017-02-07 11:14:00,112.462,11.6
2017-02-07 10:28:00,112.279,1,2017-02-07 11:05:00,112.377,9.8
2017-02-07 11:02:00,112.346,-1,2017-02-07 15:06:00,112.563,-21.7
2017-02-07 11:19:00,112.441,-1,2017-02-07 12:16:00,112.325,11.6
2017-02-07 11:54:00,112.42,1,2017-02-07 15:05:00,112.529,10.9
2017-02-07 12:14:00,112.361,1,2017-02-07 13:29:00,112.487,12.6
2017-02-07 12:31:00,112.386,-1,2017-02-07 12:58:00,112.299,8.7
2017-02-07 12:47:00,112.343,1,2017-02-07 13:26:00,112.439,9.6
2017-02-07 13:04:00,112.291,1,2017-02-07 13:24:00,112.395,10.4
2017-02-07 13:37:00,112.424,-1,2017-02-07 14:18:00,112.327,9.7
2017-02-07 14:19:00,112.324,1,2017-02-07 14:45:00,112.41,8.6
2017-02-07 14:35:00,112.271,1,2017-02-07 14:40:00,112.379,10.8
2017-02-07 15:01:00,112.486,-1,2017-02-07 15:28:00,112.385,10.1
2017-02-07 15:37:00,112.342,1,2017-02-07 16:28:00,112.116,-22.6
2017-02-07 15:54:00,112.356,-1,2017-02-07 15:59:00,112.231,12.5
2017-02-07 16:19:00,112.183,1,2017-02-07 17:23:00,111.988,-19.5
2017-02-07 16:36:00,112.128,1,2017-02-07 16:50:00,112.22,9.2
2017-02-07 16:55:00,112.204,-1,2017-02-07 17:14:00,112.114,9.0
2017-02-07 17:15:00,112.086,1,2017-02-07 17:30:00,111.907,-17.9
2017-02-07 17:36:00,111.958,1,2017-02-07 18:46:00,112.059,10.1
2017-02-07 18:04:00,111.936,-1,2017-02-07 18:09:00,111.842,9.4
2017-02-07 18:32:00,111.969,-1,2017-02-07 19:54:00,112.167,-19.8
2017-02-07 18:49:00,112.048,-1,2017-02-07 20:41:00,112.266,-21.8
2017-02-07 19:09:00,112.07,-1,2017-02-07 20:41:00,112.266,-19.6
2017-02-07 19:33:00,112.151,-1,2017-02-07 20:59:00,112.367,-21.6
2017-02-07 19:59:00,112.188,-1,2017-02-07 21:40:00,112.374,-18.6
2017-02-07 20:41:00,112.266,-1,2017-02-08 00:40:00,112.469,-20.3
2017-02-07 21:01:00,112.352,-1,2017-02-08 01:28:00,112.242,11.0
2017-02-07 21:27:00,112.311,1,2017-02-08 00:01:00,112.419,10.8
2017-02-07 21:45:00,112.385,-1,2017-02-07 22:46:00,112.306,7.9
2017-02-07 22:29:00,112.334,1,2017-02-08 00:03:00,112.422,8.8
2017-02-07 23:08:00,112.348,-1,2017-02-08 01:28:00,112.242,10.6
2017-02-07 23:24:00,112.3,1,2017-02-07 23:57:00,112.39,9.0
2017-02-07 23:40:00,112.36,-1,2017-02-08 01:28:00,112.242,11.8
2017-02-07 23:57:00,112.39,-1,2017-02-08 01:24:00,112.292,9.8
2017-02-08 00:28:00,112.397,1,2017-02-08 01:04:00,112.499,10.2
2017-02-08 01:03:00,112.473,-1,2017-02-08 01:23:00,112.321,15.2
2017-02-08 01:20:00,112.392,1,2017-02-08 01:40:00,112.186,-20.6
2017-02-08 01:43:00,112.188,1,2017-02-08 04:52:00,112.288,10.0
2017-02-08 02:07:00,112.173,-1,2017-02-08 02:26:00,112.089,8.4
2017-02-08 02:25:00,112.12,1,2017-02-08 04:25:00,112.222,10.2
2017-02-08 02:45:00,112.118,-1,2017-02-08 05:19:00,112.329,-21.1
2017-02-08 03:18:00,112.174,-1,2017-02-08 03:41:00,112.092,8.2
2017-02-08 03:50:00,112.069,1,2017-02-08 04:19:00,112.167,9.8
2017-02-08 04:11:00,112.155,-1,2017-02-08 05:32:00,112.349,-19.4
2017-02-08 04:28:00,112.218,-1,2017-02-08 06:57:00,112.414,-19.6
2017-02-08 04:53:00,112.301,-1,2017-02-08 08:26:00,112.195,10.6
2017-02-08 05:21:00,112.326,-1,2017-02-08 08:18:00,112.224,10.2
2017-02-08 05:53:00,112.35,-1,2017-02-08 06:10:00,112.249,10.1
2017-02-08 06:09:00,112.281,1,2017-02-08 06:47:00,112.354,7.3
2017-02-08 06:41:00,112.309,-1,2017-02-08 08:26:00,112.195,11.4
2017-02-08 07:02:00,112.413,-1,2017-02-08 07:22:00,112.302,11.1
2017-02-08 07:18:00,112.372,1,2017-02-08 07:42:00,112.466,9.4
2017-02-08 07:51:00,112.42,-1,2017-02-08 08:01:00,112.315,10.5
2017-02-08 08:09:00,112.313,1,2017-02-08 08:52:00,112.108,-20.5
2017-02-08 08:36:00,112.272,-1,2017-02-08 08:43:00,112.168,10.4
2017-02-08 08:57:00,112.135,1,2017-02-08 09:17:00,112.23,9.5
2017-02-08 09:14:00,112.205,-1,2017-02-08 12:44:00,112.099,10.6
2017-02-08 09:30:00,112.159,1,2017-02-08 09:42:00,112.247,8.8
2017-02-08 09:48:00,112.246,-1,2017-02-08 12:32:00,112.147,9.9
2017-02-08 10:07:00,112.34,-1,2017-02-08 11:37:00,112.258,8.2
2017-02-08 10:38:00,112.29,1,2017-02-08 12:44:00,112.099,-19.1
2017-02-08 11:06:00,112.371,-1,2017-02-08 11:34:00,112.269,10.2
2017-02-08 11:24:00,112.325,1,2017-02-08 12:43:00,112.122,-20.3
2017-02-08 11:45:00,112.231,1,2017-02-08 12:58:00,112.022,-20.9
2017-02-08 12:06:00,112.296,-1,2017-02-08 12:25:00,112.185,11.1
2017-02-08 12:22:00,112.227,1,2017-02-08 12:58:00,112.022,-20.5
2017-02-08 12:39:00,112.15,1,2017-02-08 13:13:00,111.932,-21.8
2017-02-08 12:56:00,112.083,1,2017-02-08 13:37:00,111.862,-22.1
2017-02-08 13:14:00,111.947,1,2017-02-08 14:46:00,111.758,-18.9
2017-02-08 13:38:00,111.884,1,2017-02-08 13:45:00,111.985,10.1
2017-02-08 14:14:00,111.94,1,2017-02-08 14:46:00,111.758,-18.2
2017-02-08 14:30:00,111.895,1,2017-02-08 14:48:00,111.721,-17.4
2017-02-08 15:19:00,111.877,-1,2017-02-08 15:58:00,111.815,6.2
2017-02-08 15:35:00,111.865,1,2017-02-08 15:47:00,111.966,10.1
2017-02-08 15:53:00,111.874,-1,2017-02-08 15:58:00,111.815,5.9
2017-02-08 16:12:00,111.893,-1,2017-02-08 16:46:00,111.776,11.7
2017-02-08 16:28:00,111.92,-1,2017-02-08 16:43:00,111.827,9.3
2017-02-08 16:45:00,111.844,1,2017-02-08 18:03:00,112.002,15.8
2017-02-08 17:22:00,111.752,1,2017-02-08 18:02:00,111.898,14.6
2017-02-08 17:39:00,111.688,1,2017-02-08 18:02:00,111.898,21.0
2017-02-08 17:56:00,111.757,-1,2017-02-08 18:03:00,112.002,-24.5
2017-02-08 18:19:00,112.035,-1,2017-02-08 21:39:00,111.921,11.4
2017-02-08 18:43:00,112.131,-1,2017-02-08 20:01:00,112.03,10.1
2017-02-08 18:59:00,112.175,-1,2017-02-08 19:15:00,112.089,8.6
2017-02-08 19:15:00,112.089,1,2017-02-08 22:02:00,111.907,-18.2
2017-02-08 19:43:00,112.105,-1,2017-02-08 21:15:00,111.996,10.9
2017-02-08 20:02:00,112.045,1,2017-02-08 22:41:00,111.873,-17.2
2017-02-08 21:06:00,112.047,1,2017-02-08 22:39:00,111.872,-17.5
2017-02-08 21:22:00,111.993,1,2017-02-08 22:46:00,111.822,-17.1
2017-02-08 21:38:00,111.946,1,2017-02-08 22:46:00,111.822,-12.4
2017-02-08 22:27:00,111.893,1,2017-02-09 00:20:00,111.996,10.3
2017-02-08 22:50:00,111.807,1,2017-02-08 23:21:00,111.916,10.9
2017-02-08 23:06:00,111.858,-1,2017-02-09 00:48:00,112.06,-20.2
2017-02-08 23:22:00,111.915,-1,2017-02-09 01:16:00,112.125,-21.0
2017-02-08 23:45:00,111.933,-1,2017-02-09 01:25:00,112.132,-19.9
2017-02-09 00:04:00,111.937,-1,2017-02-09 01:30:00,112.12,-18.3
2017-02-09 00:20:00,111.996,-1,2017-02-09 01:42:00,112.172,-17.6
2017-02-09 00:38:00,112.018,-1,2017-02-09 01:59:00,112.212,-19.4
2017-02-09 01:08:00,112.091,-1,2017-02-09 02:03:00,112.272,-18.1
2017-02-09 01:30:00,112.12,-1,2017-02-09 02:06:00,112.327,-20.7
2017-02-09 01:46:00,112.165,-1,2017-02-09 03:49:00,112.056,10.9
2017-02-09 02:08:00,112.262,-1,2017-02-09 02:40:00,112.142,12.0
2017-02-09 02:35:00,112.204,1,2017-02-09 07:02:00,112.287,8.3
2017-02-09 02:55:00,112.197,-1,2017-02-09 03:48:00,112.102,9.5
2017-02-09 03:15:00,112.113,1,2017-02-09 05:16:00,112.216,10.3
2017-02-09 03:55:00,112.065,1,2017-02-09 04:16:00,112.167,10.2
2017-02-09 04:12:00,112.143,-1,2017-02-09 07:42:00,112.343,-20.0
2017-02-09 04:47:00,112.093,1,2017-02-09 05:06:00,112.198,10.5
2017-02-09 05:04:00,112.169,-1,2017-02-09 07:43:00,112.369,-20.0
2017-02-09 05:22:00,112.224,-1,2017-02-09 06:06:00,112.118,10.6
2017-02-09 05:56:00,112.161,1,2017-02-09 06:59:00,112.271,11.0
2017-02-09 06:28:00,112.206,-1,2017-02-09 08:05:00,112.417,-21.1
2017-02-09 06:49:00,112.175,1,2017-02-09 07:00:00,112.283,10.8
2017-02-09 07:05:00,112.259,-1,2017-02-09 09:47:00,112.19,6.9
2017-02-09 07:39:00,112.253,1,2017-02-09 07:43:00,112.369,11.6
2017-02-09 08:05:00,112.417,-1,2017-02-09 08:39:00,112.307,11.0
2017-02-09 08:23:00,112.363,1,2017-02-09 09:43:00,112.177,-18.6
2017-02-09 09:19:00,112.262,1,2017-02-09 11:20:00,112.343,8.1
2017-02-09 09:37:00,112.208,1,2017-02-09 11:16:00,112.321,11.3
2017-02-09 09:57:00,112.242,-1,2017-02-09 12:24:00,112.463,-22.1
2017-02-09 10:25:00,112.289,-1,2017-02-09 14:12:00,112.487,-19.8
2017-02-09 11:34:00,112.425,-1,2017-02-09 11:54:00,112.333,9.2
2017-02-09 11:50:00,112.352,1,2017-02-09 12:24:00,112.463,11.1
2017-02-09 12:23:00,112.422,-1,2017-02-09 12:40:00,112.331,9.1
2017-02-09 12:51:00,112.306,1,2017-02-09 13:31:00,112.438,13.2
2017-02-09 13:18:00,112.284,1,2017-02-09 13:31:00,112.438,15.4
2017-02-09 13:40:00,112.424,-1,2017-02-09 14:40:00,112.296,12.8
2017-02-09 14:04:00,112.409,-1,2017-02-09 14:40:00,112.296,11.3
2017-02-09 14:23:00,112.374,1,2017-02-09 14:56:00,112.5,12.6
2017-02-09 14:41:00,112.288,1,2017-02-09 14:56:00,112.5,21.2
2017-02-09 15:12:00,112.79,-1,2017-02-09 15:24:00,113.04,-25.0
2017-02-09 15:42:00,113.032,1,2017-02-09 16:28:00,113.121,8.9
2017-02-09 16:08:00,112.978,-1,2017-02-09 16:44:00,113.214,-23.6
2017-02-09 16:32:00,113.104,-1,2017-02-09 19:55:00,113.311,-20.7
2017-02-09 16:48:00,113.175,-1,2017-02-09 17:48:00,113.077,9.8
2017-02-09 17:14:00,113.192,1,2017-02-09 19:41:00,113.288,9.6
2017-02-09 17:39:00,113.136,1,2017-02-09 18:12:00,113.22,8.4
2017-02-09 18:01:00,113.161,-1,2017-02-09 18:02:00,113.057,10.4
2017-02-09 18:20:00,113.166,-1,2017-02-09 18:42:00,113.073,9.3
2017-02-09 18:44:00,113.083,1,2017-02-09 19:07:00,113.201,11.8
2017-02-09 19:04:00,113.129,-1,2017-02-09 19:59:00,113.317,-18.8
2017-02-09 19:27:00,113.129,1,2017-02-09 19:36:00,113.22,9.1
2017-02-09 19:51:00,113.278,-1,2017-02-09 21:07:00,113.165,11.3
2017-02-09 20:15:00,113.254,1,2017-02-09 23:11:00,113.384,13.0
2017-02-09 20:42:00,113.255,1,2017-02-09 23:11:00,113.384,12.9
2017-02-09 21:07:00,113.165,1,2017-02-09 22:13:00,113.281,11.6
2017-02-09 22:08:00,113.256,-1,2017-02-09 23:48:00,113.463,-20.7
2017-02-09 22:41:00,113.326,-1,2017-02-10 00:17:00,113.514,-18.8
2017-02-09 23:10:00,113.348,-1,2017-02-10 00:18:00,113.536,-18.8
2017-02-09 23:37:00,113.404,-1,2017-02-10 00:24:00,113.607,-20.3
2017-02-10 00:07:00,113.472,-1,2017-02-10 00:43:00,113.668,-19.6
2017-02-10 00:33:00,113.6,-1,2017-02-10 07:59:00,113.847,-24.7
2017-02-10 00:53:00,113.652,-1,2017-02-10 03:24:00,113.573,7.9
2017-02-10 01:09:00,113.725,-1,2017-02-10 02:02:00,113.631,9.4
2017-02-10 01:36:00,113.706,1,2017-02-10 07:59:00,113.847,14.1
2017-02-10 02:01:00,113.63,1,2017-02-10 02:32:00,113.734,10.4
2017-02-10 02:17:00,113.694,-1,2017-02-10 03:04:00,113.583,11.1
2017-02-10 02:33:00,113.741,-1,2017-02-10 02:56:00,113.645,9.6
2017-02-10 02:49:00,113.669,1,2017-02-10 04:14:00,113.77,10.1
2017-02-10 03:06:00,113.621,1,2017-02-10 04:09:00,113.752,13.1
2017-02-10 03:42:00,113.629,-1,2017-02-10 07:59:00,113.847,-21.8
2017-02-10 03:58:00,113.681,-1,2017-02-10 08:51:00,113.545,13.6
2017-02-10 04:16:00,113.744,-1,2017-02-10 04:43:00,113.633,11.1
2017-02-10 04:32:00,113.692,1,2017-02-10 07:59:00,113.847,15.5
2017-02-10 04:48:00,113.638,1,2017-02-10 05:38:00,113.736,9.8
2017-02-10 05:05:00,113.699,-1,2017-02-10 08:37:00,113.597,10.2
2017-02-10 05:37:00,113.727,-1,2017-02-10 07:10:00,113.644,8.3
2017-02-10 06:06:00,113.765,-1,2017-02-10 07:02:00,113.666,9.9
2017-02-10 06:49:00,113.722,1,2017-02-10 07:59:00,113.847,12.5
2017-02-10 07:09:00,113.65,1,2017-02-10 07:37:00,113.764,11.4
2017-02-10 07:30:00,113.682,-1,2017-02-10 08:51:00,113.545,13.7
2017-02-10 08:03:00,113.801,-1,2017-02-10 08:10:00,113.721,8.0
2017-02-10 08:20:00,113.725,1,2017-02-10 10:55:00,113.525,-20.0
2017-02-10 08:44:00,113.658,1,2017-02-10 11:09:00,113.423,-23.5
2017-02-10 09:07:00,113.608,-1,2017-02-10 11:09:00,113.423,18.5
2017-02-10 09:54:00,113.667,-1,2017-02-10 10:45:00,113.581,8.6
2017-02-10 10:13:00,113.626,1,2017-02-10 11:09:00,113.423,-20.3
2017-02-10 10:44:00,113.582,1,2017-02-10 11:11:00,113.377,-20.5
2017-02-10 11:06:00,113.534,1,2017-02-10 13:35:00,113.644,11.0
2017-02-10 11:26:00,113.441,-1,2017-02-10 13:35:00,113.644,-20.3
2017-02-10 11:42:00,113.509,-1,2017-02-10 13:21:00,113.434,7.5
2017-02-10 12:01:00,113.452,1,2017-02-10 13:00:00,113.563,11.1
2017-02-10 12:19:00,113.521,-1,2017-02-10 13:20:00,113.416,10.5
2017-02-10 13:02:00,113.555,-1,2017-02-10 13:16:00,113.468,8.7
2017-02-10 13:19:00,113.453,1,2017-02-10 13:31:00,113.549,9.6
2017-02-10 13:51:00,113.679,-1,2017-02-10 14:38:00,113.58,9.9
2017-02-10 14:08:00,113.699,-1,2017-02-10 14:38:00,113.58,11.9
2017-02-10 14:28:00,113.711,-1,2017-02-10 14:37:00,113.616,9.5
2017-02-10 15:00:00,113.523,1,2017-02-10 16:06:00,113.603,8.0
2017-02-10 15:18:00,113.489,1,2017-02-10 15:44:00,113.57,8.1
2017-02-10 15:58:00,113.569,-1,2017-02-10 16:22:00,113.433,13.6
2017-02-10 16:16:00,113.533,1,2017-02-10 16:27:00,113.338,-19.5
2017-02-10 16:43:00,113.201,1,2017-02-10 17:10:00,113.293,9.2
2017-02-10 17:06:00,113.194,1,2017-02-10 17:10:00,113.293,9.9
2017-02-10 17:22:00,113.277,-1,2017-02-10 18:10:00,113.53,-25.3
2017-02-10 17:48:00,113.34,-1,2017-02-10 18:10:00,113.53,-19.0
2017-02-10 18:14:00,113.431,-1,2017-02-10 18:19:00,113.277,15.4
2017-02-10 18:45:00,113.299,-1,2017-02-10 18:57:00,113.444,-14.5
2017-02-10 19:04:00,113.401,-1,2017-02-10 21:14:00,113.285,11.6
2017-02-10 19:34:00,113.485,1,2017-02-10 21:14:00,113.285,-20.0
2017-02-10 20:05:00,113.452,-1,2017-02-10 21:00:00,113.356,9.6
2017-02-10 21:02:00,113.347,1,2017-02-10 21:59:00,113.205,-14.2
2017-02-10 21:32:00,113.245,1,2017-02-10 21:59:00,113.205,-4.0
2017-02-10 21:49:00,113.225,1,2017-02-10 21:59:00,113.205,-2.0
2017-02-12 22:15:00,113.582,-1,2017-02-12 23:15:00,113.781,-19.9
2017-02-12 23:03:00,113.674,-1,2017-02-12 23:28:00,113.869,-19.5
2017-02-12 23:45:00,113.939,-1,2017-02-13 00:12:00,114.125,-18.6
2017-02-13 00:28:00,114.082,1,2017-02-13 01:03:00,113.903,-17.9
2017-02-13 00:53:00,113.978,1,2017-02-13 05:56:00,113.689,-28.9
2017-02-13 01:25:00,113.912,-1,2017-02-13 04:45:00,113.803,10.9
2017-02-13 01:50:00,113.933,1,2017-02-13 05:56:00,113.689,-24.4
2017-02-13 02:07:00,113.899,1,2017-02-13 05:56:00,113.689,-21.0
2017-02-13 02:23:00,113.963,-1,2017-02-13 02:32:00,113.871,9.2
2017-02-13 02:41:00,113.884,1,2017-02-13 03:00:00,113.99,10.6
2017-02-13 02:59:00,113.981,-1,2017-02-13 03:53:00,113.908,7.3
2017-02-13 03:15:00,113.933,1,2017-02-13 05:56:00,113.689,-24.4
2017-02-13 03:38:00,113.895,1,2017-02-13 05:56:00,113.689,-20.6
2017-02-13 04:44:00,113.833,1,2017-02-13 06:24:00,113.636,-19.7
2017-02-13 05:27:00,113.897,-1,2017-02-13 05:56:00,113.689,20.8
2017-02-13 06:17:00,113.713,-1,2017-02-13 06:44:00,113.6,11.3
2017-02-13 06:46:00,113.591,1,2017-02-13 07:08:00,113.692,10.1
2017-02-13 07:05:00,113.675,-1,2017-02-13 07:57:00,113.516,15.9
2017-02-13 07:22:00,113.602,1,2017-02-13 07:38:00,113.675,7.3
2017-02-13 07:49:00,113.626,1,2017-02-13 09:09:00,113.773,14.7
2017-02-13 08:05:00,113.558,1,2017-02-13 08:43:00,113.661,10.3
2017-02-13 08:32:00,113.624,-1,2017-02-13 09:48:00,113.83,-20.6
2017-02-13 09:02:00,113.661,-1,2017-02-13 13:42:00,113.902,-24.1
2017-02-13 09:23:00,113.77,-1,2017-02-13 12:01:00,113.672,9.8
2017-02-13 09:39:00,113.711,1,2017-02-13 09:48:00,113.83,11.9
2017-02-13 10:03:00,113.776,1,2017-02-13 13:42:00,113.902,12.6
2017-02-13 10:23:00,113.697,1,2017-02-13 13:25:00,113.802,10.5
2017-02-13 11:18:00,113.762,-1,2017-02-13 12:01:00,113.672,9.0
2017-02-13 12:01:00,113.672,1,2017-02-13 13:25:00,113.802,13.0
2017-02-13 12:21:00,113.713,-1,2017-02-13 13:46:00,113.922,-20.9
2017-02-13 13:25:00,113.802,-1,2017-02-13 15:11:00,113.992,-19.0
2017-02-13 13:50:00,113.874,-1,2017-02-13 17:01:00,113.753,12.1
2017-02-13 14:10:00,113.815,1,2017-02-13 14:41:00,113.916,10.1
2017-02-13 14:36:00,113.827,1,2017-02-13 15:00:00,113.935,10.8
2017-02-13 14:56:00,113.854,1,2017-02-13 15:01:00,113.946,9.2
2017-02-13 15:13:00,113.976,-1,2017-02-13 16:06:00,113.886,9.0
2017-02-13 15:35:00,114.044,-1,2017-02-13 15:52:00,113.939,10.5
2017-02-13 16:02:00,113.938,1,2017-02-13 17:02:00,113.73,-20.8
2017-02-13 16:19:00,113.861,1,2017-02-13 16:28:00,113.957,9.6
2017-02-13 16:57:00,113.858,1,2017-02-13 19:14:00,113.682,-17.6
2017-02-13 17:14:00,113.737,1,2017-02-13 18:21:00,113.839,10.2
2017-02-13 17:30:00,113.808,-1,2017-02-13 18:51:00,113.713,9.5
2017-02-13 17:46:00,113.763,1,2017-02-13 19:39:00,113.574,-18.9
2017-02-13 18:05:00,113.784,-1,2017-02-13 18:54:00,113.679,10.5
2017-02-13 18:21:00,113.839,-1,2017-02-13 18:40:00,113.743,9.6
2017-02-13 18:38:00,113.773,1,2017-02-13 19:38:00,113.575,-19.8
2017-02-13 18:54:00,113.679,1,2017-02-13 23:03:00,113.783,10.4
2017-02-13 19:18:00,113.633,1,2017-02-13 21:34:00,113.731,9.8
2017-02-13 19:38:00,113.575,1,2017-02-13 20:51:00,113.68,10.5
2017-02-13 19:54:00,113.636,-1,2017-02-14 01:17:00,113.559,7.7
2017-02-13 20:11:00,113.586,1,2017-02-13 21:07:00,113.686,10.0
2017-02-13 20:51:00,113.68,-1,2017-02-14 00:36:00,113.592,8.8
2017-02-13 22:25:00,113.703,1,2017-02-13 23:04:00,113.803,10.0
2017-02-13 23:04:00,113.803,-1,2017-02-13 23:58:00,113.709,9.4
2017-02-13 23:55:00,113.707,1,2017-02-14 04:02:00,113.524,-18.3
2017-02-14 00:11:00,113.669,1,2017-02-14 04:19:00,113.416,-25.3
2017-02-14 00:29:00,113.659,1,2017-02-14 04:19:00,113.416,-24.3
2017-02-14 00:48:00,113.635,-1,2017-02-14 04:01:00,113.528,10.7
2017-02-14 01:08:00,113.629,1,2017-02-14 02:02:00,113.724,9.5
2017-02-14 01:31:00,113.641,-1,2017-02-14 04:01:00,113.528,11.3
2017-02-14 02:03:00,113.743,-1,2017-02-14 03:44:00,113.638,10.5
2017-02-14 02:30:00,113.686,1,2017-02-14 04:05:00,113.515,-17.1
2017-02-14 03:04:00,113.685,1,2017-02-14 04:05:00,113.515,-17.0
2017-02-14 03:42:00,113.667,1,2017-02-14 04:19:00,113.416,-25.1
2017-02-14 03:58:00,113.59,1,2017-02-14 05:40:00,113.376,-21.4
2017-02-14 04:17:00,113.474,1,2017-02-14 05:55:00,113.296,-17.8
2017-02-14 04:34:00,113.474,-1,2017-02-14 05:41:00,113.356,11.8
